"arc_length","p","u","v"
13.212,1.53129,0.999332,0
13.23,1.52553,0.999332,0
13.248,1.51977,0.999332,0
13.266,1.51401,0.999332,0
13.284,1.50826,0.999332,0
13.302,1.5025,0.999332,0
13.32,1.49674,0.999332,0
13.338,1.49099,0.999332,0
13.356,1.48523,0.999332,0
13.374,1.47947,0.999332,0
13.392,1.47372,0.999332,0
13.41,1.46796,0.999332,0
13.428,1.4622,0.999332,0
13.446,1.45645,0.999332,0
13.464,1.45069,0.999332,0
13.482,1.44493,0.999332,0
13.5,1.43918,0.999332,0
13.518,1.43342,0.999332,0
13.536,1.42766,0.999332,0
13.554,1.42191,0.999332,0
13.572,1.41615,0.999332,0
13.59,1.41039,0.999332,0
13.608,1.40464,0.999332,0
13.626,1.39888,0.999332,0
13.644,1.39312,0.999332,0
13.662,1.38737,0.999332,0
13.68,1.38161,0.999332,0
13.698,1.37585,0.999332,0
13.716,1.3701,0.999332,0
13.734,1.36434,0.999332,-9.06562e-17
13.752,1.35858,0.999332,-7.64827e-16
13.77,1.35283,0.999332,-1.43903e-15
13.788,1.34707,0.999332,-2.1132e-15
13.806,1.34131,0.999332,-2.78737e-15
13.824,1.33556,0.999332,-3.46158e-15
13.842,1.3298,0.999332,-4.13575e-15
13.86,1.32404,0.999331,-4.80992e-15
13.878,1.31829,0.999331,-5.17401e-15
13.896,1.31253,0.999331,-4.49984e-15
13.914,1.30677,0.999331,-3.82566e-15
13.932,1.30102,0.999331,-3.15145e-15
13.95,1.29526,0.999331,-2.47727e-15
13.968,1.2895,0.999331,-1.80306e-15
13.986,1.28375,0.999331,-1.12889e-15
14.004,1.27799,0.999331,-4.54713e-16
14.022,1.27223,0.999331,0
14.04,1.26648,0.999331,0
14.058,1.26072,0.999331,0
14.076,1.25496,0.999331,0
14.094,1.24921,0.999331,0
14.112,1.24345,0.999331,0
14.13,1.23769,0.999331,0
14.148,1.23194,0.999331,0
14.166,1.22618,0.999331,0
14.184,1.22042,0.999331,0
14.202,1.21467,0.999331,0
14.22,1.20891,0.999331,0
14.238,1.20315,0.999331,0
14.256,1.1974,0.999331,0
14.274,1.19164,0.999331,0
14.292,1.18588,0.999331,0
14.31,1.18013,0.999331,0
14.328,1.17437,0.999331,0
14.346,1.16861,0.999331,0
14.364,1.16286,0.999331,0
14.382,1.1571,0.999331,0
14.4,1.15134,0.999331,0
14.418,1.14559,0.999331,0
14.436,1.13983,0.999331,0
14.454,1.13407,0.999331,-4.12775e-16
14.472,1.12832,0.999331,-1.08695e-15
14.49,1.12256,0.999331,-1.76112e-15
14.508,1.1168,0.999331,-2.43532e-15
14.526,1.11105,0.999331,-3.10949e-15
14.544,1.10529,0.999331,-3.78366e-15
14.562,1.09953,0.999331,-4.45787e-15
14.58,1.09378,0.999331,-5.13204e-15
14.598,1.08802,0.999331,-4.85193e-15
14.616,1.08226,0.99933,-4.17771e-15
14.634,1.07651,0.99933,-3.50354e-15
14.652,1.07075,0.99933,-2.82933e-15
14.67,1.06499,0.99933,-2.15515e-15
14.688,1.05924,0.99933,-1.48098e-15
14.706,1.05348,0.99933,-8.06767e-16
14.724,1.04772,0.99933,-1.32592e-16
14.742,1.04197,0.99933,0
14.76,1.03621,0.99933,0
14.778,1.03045,0.99933,0
14.796,1.0247,0.99933,0
14.814,1.01894,0.99933,0
14.832,1.01318,0.99933,0
14.85,1.00743,0.99933,0
14.868,1.00167,0.99933,0
14.886,0.995916,0.99933,0
14.904,0.990159,0.99933,0
14.922,0.984402,0.99933,0
14.94,0.978646,0.99933,0
14.958,0.972889,0.99933,0
14.976,0.967132,0.99933,0
14.994,0.961375,0.99933,0
15.012,0.955619,0.99933,0
15.03,0.949862,0.999329,0
15.048,0.944106,0.999329,0
15.066,0.938349,0.999329,0
15.084,0.932593,0.999329,0
15.102,0.926836,0.999329,0
15.12,0.921079,0.999329,0
15.138,0.915323,0.999329,0
15.156,0.909566,0.999329,0
15.174,0.903809,0.999329,0
15.192,0.898053,0.999329,0
15.21,0.892296,0.999329,0
15.228,0.88654,0.999329,0
15.246,0.880783,0.999329,0
15.264,0.875026,0.999329,0
15.282,0.86927,0.999329,0
15.3,0.863513,0.999328,0
15.318,0.857756,0.999328,0
15.336,0.852,0.999328,0
15.354,0.846243,0.999328,0
15.372,0.840487,0.999328,0
15.39,0.83473,0.999328,0
15.408,0.828973,0.999328,0
15.426,0.823217,0.999328,0
15.444,0.81746,0.999328,0
15.462,0.811704,0.999328,0
15.48,0.805947,0.999328,0
15.498,0.80019,0.999328,0
15.516,0.794434,0.999328,0
15.534,0.788677,0.999328,0
15.552,0.782921,0.999328,0
15.57,0.777164,0.999328,0
15.588,0.771408,0.999327,0
15.606,0.765651,0.999327,0
15.624,0.759895,0.999327,0
15.642,0.754138,0.999327,0
15.66,0.748382,0.999327,0
15.678,0.742625,0.999327,0
15.696,0.736868,0.999327,0
