"arc_length","p","u","v"
9.684,0.0426723,0.748831,0
9.696,0.0424459,0.749484,0
9.708,0.0422195,0.750137,0
9.72,0.0419937,0.750781,0
9.732,0.0417683,0.751418,0
9.744,0.0415429,0.752056,0
9.756,0.0413175,0.752693,0
9.768,0.0410921,0.75333,0
9.78,0.0408668,0.753968,0
9.792,0.0406414,0.754605,0
9.804,0.0404168,0.755231,0
9.816,0.0401925,0.755853,0
9.828,0.0399682,0.756476,0
9.84,0.0397438,0.757098,0
9.852,0.0395195,0.757721,0
9.864,0.0392952,0.758343,0
9.876,0.0390709,0.758965,0
9.888,0.0388476,0.759574,0
9.9,0.0386243,0.760182,0
9.912,0.038401,0.76079,0
9.924,0.0381777,0.761397,0
9.936,0.0379545,0.762005,0
9.948,0.0377312,0.762613,0
9.96,0.0375081,0.763219,0
9.972,0.0372858,0.763813,0
9.984,0.0370636,0.764407,0
9.996,0.0368413,0.765001,0
10.008,0.0366191,0.765594,0
10.02,0.0363969,0.766188,0
10.032,0.0361746,0.766782,0
10.044,0.0359527,0.767371,0
10.056,0.0357315,0.767952,0
10.068,0.0355103,0.768532,0
10.08,0.0352891,0.769112,0
10.092,0.0350679,0.769692,0
10.104,0.0348467,0.770273,0
10.116,0.0346254,0.770853,0
10.128,0.0344048,0.771426,0
10.14,0.0341846,0.771993,0
10.152,0.0339644,0.77256,0
10.164,0.0337442,0.773127,0
10.176,0.033524,0.773695,0
10.188,0.0333037,0.774262,0
10.2,0.0330836,0.774829,0
10.212,0.0328641,0.775387,0
10.224,0.0326448,0.775941,0
10.236,0.0324256,0.776496,0
10.248,0.0322064,0.77705,0
10.26,0.0319872,0.777604,0
10.272,0.031768,0.778159,0
10.284,0.0315487,0.778713,0
10.296,0.0313304,0.779256,0
10.308,0.0311122,0.779798,0
10.32,0.0308939,0.78034,0
10.332,0.0306757,0.780882,0
10.344,0.0304574,0.781425,0
10.356,0.0302392,0.781967,0
10.368,0.030021,0.782507,0
10.38,0.0298037,0.783037,0
10.392,0.0295864,0.783568,0
10.404,0.0293691,0.784098,0
10.416,0.0291518,0.784628,0
10.428,0.0289345,0.785158,0
10.44,0.0287172,0.785689,0
10.452,0.0285001,0.786215,0
10.464,0.0282837,0.786734,0
10.476,0.0280674,0.787252,0
10.488,0.027851,0.787771,0
10.5,0.0276346,0.78829,0
10.512,0.0274182,0.788808,0
10.524,0.0272018,0.789327,0
10.536,0.0269859,0.78984,0
10.548,0.0267704,0.790347,0
10.56,0.0265549,0.790855,0
10.572,0.0263394,0.791362,0
10.584,0.0261239,0.79187,0
10.596,0.0259085,0.792377,0
10.608,0.025693,0.792885,0
10.62,0.0254781,0.793384,0
10.632,0.0252635,0.793881,0
10.644,0.0250489,0.794378,0
10.656,0.0248342,0.794874,0
10.668,0.0246196,0.795371,0
10.68,0.024405,0.795868,0
10.692,0.0241904,0.796364,0
10.704,0.0239766,0.796852,0
10.716,0.0237628,0.797338,0
10.728,0.0235491,0.797824,0
10.74,0.0233353,0.79831,0
10.752,0.0231216,0.798796,0
10.764,0.0229078,0.799282,0
10.776,0.0226941,0.799767,0
10.788,0.0224812,0.800243,0
10.8,0.0222683,0.800719,0
10.812,0.0220554,0.801195,0
10.824,0.0218425,0.801671,0
10.836,0.0216296,0.802147,0
10.848,0.0214167,0.802623,0
10.86,0.021204,0.803096,0
10.872,0.0209919,0.803562,0
10.884,0.0207798,0.804028,0
10.896,0.0205677,0.804494,0
10.908,0.0203556,0.80496,0
10.92,0.0201436,0.805426,0
10.932,0.0199315,0.805892,0
10.944,0.0197198,0.806354,0
10.956,0.0195085,0.80681,0
10.968,0.0192973,0.807266,0
10.98,0.019086,0.807723,0
10.992,0.0188748,0.808179,0
11.004,0.0186635,0.808636,0
11.016,0.0184522,0.809092,0
11.028,0.0182415,0.809542,-5.76904e-12
11.04,0.0180311,0.809989,-1.43213e-11
11.052,0.0178206,0.810436,-2.28736e-11
11.064,0.0176102,0.810883,-3.14259e-11
11.076,0.0173997,0.81133,-3.99782e-11
11.088,0.0171893,0.811778,-4.85305e-11
11.1,0.0169789,0.812225,-5.70828e-11
11.112,0.0167691,0.812664,-5.07804e-11
11.124,0.0165595,0.813102,-4.2229e-11
11.136,0.0163499,0.81354,-3.36769e-11
11.148,0.0161403,0.813978,-2.51248e-11
11.16,0.0159307,0.814416,-1.65727e-11
11.172,0.0157211,0.814853,-8.0206e-12
11.184,0.0155115,0.815291,0
11.196,0.0153027,0.81572,0
11.208,0.015094,0.816149,0
11.22,0.0148852,0.816578,0
11.232,0.0146764,0.817007,0
11.244,0.0144677,0.817436,0
11.256,0.0142589,0.817865,0
11.268,0.0140504,0.818292,0
11.28,0.0138425,0.818712,0
11.292,0.0136346,0.819133,0
11.304,0.0134267,0.819553,0
11.316,0.0132188,0.819973,0
11.328,0.0130109,0.820394,0
11.34,0.012803,0.820814,0
11.352,0.0125955,0.82123,0
11.364,0.0123885,0.821642,0
11.376,0.0121816,0.822054,0
11.388,0.0119746,0.822466,0
11.4,0.0117677,0.822878,0
11.412,0.0115607,0.823289,0
11.424,0.0113537,0.823701,0
11.436,0.0111474,0.824108,0
11.448,0.0109414,0.824511,0
11.46,0.0107353,0.824914,0
11.472,0.0105293,0.825318,0
11.484,0.0103233,0.825721,0
11.496,0.0101173,0.826125,0
11.508,0.00991131,0.826528,0
11.52,0.00970628,0.826924,0
11.532,0.00950145,0.827319,0
11.544,0.0092966,0.827715,0
11.556,0.00909175,0.82811,0
11.568,0.0088869,0.828505,0
11.58,0.00868205,0.8289,0
11.592,0.00847723,0.829295,0
11.604,0.00827331,0.829681,0
11.616,0.00806939,0.830068,0
11.628,0.00786547,0.830455,0
11.64,0.00766155,0.830842,0
11.652,0.00745763,0.831228,0
11.664,0.00725373,0.831615,0
11.676,0.00705031,0.832,0
11.688,0.00684861,0.832379,0
11.7,0.00664691,0.832758,0
11.712,0.0064452,0.833137,0
11.724,0.0062435,0.833516,0
11.736,0.0060418,0.833895,0
11.748,0.0058401,0.834274,0
11.76,0.00563783,0.834649,0
11.772,0.00543479,0.835018,0
11.784,0.00523174,0.835388,0
11.796,0.00502871,0.835757,0
11.808,0.00482566,0.836126,0
11.82,0.00462261,0.836495,0
11.832,0.00441956,0.836865,0
11.844,0.00422348,0.837233,0
11.856,0.00403182,0.8376,0
11.868,0.00384015,0.837967,0
11.88,0.00364848,0.838334,0
11.892,0.00345681,0.838701,0
11.904,0.00326515,0.839068,0
11.916,0.00307348,0.839435,0
11.928,0.00285784,0.839783,-6.89518e-12
11.94,0.00263645,0.840127,-1.54467e-11
11.952,0.00241504,0.840471,-2.39989e-11
11.964,0.00219363,0.840815,-3.25511e-11
11.976,0.00197222,0.841158,-4.11033e-11
11.988,0.00175082,0.841502,-4.96555e-11
12,0.00152941,0.841846,-5.82077e-11
