"arc_length","p","u","v"
9.468,0.0302112,0.639355,0
9.48,0.0300704,0.640128,0
9.492,0.0299296,0.640902,0
9.504,0.0297887,0.641676,0
9.516,0.0296479,0.642449,0
9.528,0.0295071,0.643223,0
9.54,0.0293663,0.643996,0
9.552,0.0292255,0.644767,0
9.564,0.0290849,0.645522,0
9.576,0.0289442,0.646278,0
9.588,0.0288035,0.647033,0
9.6,0.0286629,0.647789,0
9.612,0.0285222,0.648545,0
9.624,0.0283816,0.6493,0
9.636,0.028241,0.650049,2.92756e-11
9.648,0.0281005,0.650787,1.06242e-10
9.66,0.0279601,0.651526,1.83211e-10
9.672,0.0278196,0.652264,2.6018e-10
9.684,0.0276792,0.653002,3.3715e-10
9.696,0.0275387,0.653741,4.14119e-10
9.708,0.0273983,0.654479,4.91088e-10
9.72,0.027258,0.655207,4.79683e-10
9.732,0.0271178,0.655929,4.02714e-10
9.744,0.0269776,0.65665,3.25745e-10
9.756,0.0268374,0.657372,2.48775e-10
9.768,0.0266972,0.658093,1.71806e-10
9.78,0.026557,0.658814,9.48368e-11
9.792,0.0264168,0.659536,1.78706e-11
9.804,0.0262769,0.660245,0
9.816,0.0261369,0.66095,0
9.828,0.025997,0.661655,0
9.84,0.0258571,0.66236,0
9.852,0.0257172,0.663065,0
9.864,0.0255773,0.66377,0
9.876,0.0254374,0.664476,0
9.888,0.0252979,0.665166,0
9.9,0.0251583,0.665855,0
9.912,0.0250187,0.666544,0
9.924,0.0248791,0.667234,0
9.936,0.0247395,0.667923,0
9.948,0.0245999,0.668613,0
9.96,0.0244604,0.6693,0
9.972,0.0243212,0.669974,0
9.984,0.0241819,0.670648,0
9.996,0.0240427,0.671322,0
10.008,0.0239034,0.671996,0
10.02,0.0237642,0.672671,0
10.032,0.0236249,0.673345,0
10.044,0.0234858,0.674014,0
10.056,0.0233469,0.674673,0
10.068,0.023208,0.675333,0
10.08,0.0230691,0.675992,0
10.092,0.0229302,0.676651,0
10.104,0.0227913,0.677311,0
10.116,0.0226524,0.67797,0
10.128,0.0225137,0.678622,0
10.14,0.0223751,0.679267,0
10.152,0.0222366,0.679912,0
10.164,0.022098,0.680558,0
10.176,0.0219595,0.681203,0
10.188,0.0218209,0.681848,0
10.2,0.0216824,0.682493,0
10.212,0.0215441,0.683128,0
10.224,0.0214059,0.68376,0
10.236,0.0212677,0.684391,0
10.248,0.0211294,0.685022,0
10.26,0.0209912,0.685654,0
10.272,0.020853,0.686285,0
10.284,0.0207148,0.686917,0
10.296,0.0205769,0.687536,0
10.308,0.020439,0.688154,0
10.32,0.0203011,0.688772,0
10.332,0.0201633,0.68939,0
10.344,0.0200254,0.690008,0
10.356,0.0198875,0.690626,0
10.368,0.0197497,0.691243,0
10.38,0.0196121,0.691848,0
10.392,0.0194746,0.692454,0
10.404,0.019337,0.693059,0
10.416,0.0191994,0.693664,0
10.428,0.0190619,0.694269,0
10.44,0.0189243,0.694875,0
10.452,0.0187868,0.695476,0
10.464,0.0186496,0.696069,0
10.476,0.0185123,0.696661,0
10.488,0.0183751,0.697254,0
10.5,0.0182378,0.697847,0
10.512,0.0181006,0.69844,0
10.524,0.0179633,0.699033,0
10.536,0.0178262,0.699619,0
10.548,0.0176892,0.7002,0
10.56,0.0175522,0.700781,0
10.572,0.0174153,0.701362,0
10.584,0.0172783,0.701943,0
10.596,0.0171413,0.702524,0
10.608,0.0170043,0.703104,0
10.62,0.0168675,0.703677,0
10.632,0.0167308,0.704246,0
10.644,0.0165941,0.704815,0
10.656,0.0164574,0.705385,0
10.668,0.0163206,0.705954,0
10.68,0.0161839,0.706523,0
10.692,0.0160472,0.707092,0
10.704,0.0159107,0.707651,0
10.716,0.0157742,0.708209,0
10.728,0.0156377,0.708767,0
10.74,0.0155012,0.709325,0
10.752,0.0153647,0.709883,0
10.764,0.0152283,0.710441,0
10.776,0.0150918,0.710998,0
10.788,0.0149555,0.711545,0
10.8,0.0148192,0.712092,0
10.812,0.014683,0.712639,0
10.824,0.0145467,0.713187,0
10.836,0.0144104,0.713734,0
10.848,0.0142741,0.714281,0
10.86,0.0141379,0.714825,0
10.872,0.0140018,0.715361,0
10.884,0.0138657,0.715898,0
10.896,0.0137296,0.716435,0
10.908,0.0135936,0.716971,0
10.92,0.0134575,0.717508,0
10.932,0.0133214,0.718045,0
10.944,0.0131854,0.718576,0
10.956,0.0130494,0.719103,0
10.968,0.0129135,0.719629,0
10.98,0.0127776,0.720156,0
10.992,0.0126417,0.720682,0
11.004,0.0125058,0.721208,0
11.016,0.0123699,0.721735,0
11.028,0.012234,0.722255,0
11.04,0.0120983,0.722771,0
11.052,0.0119625,0.723288,0
11.064,0.0118267,0.723804,0
11.076,0.0116909,0.724321,0
11.088,0.0115552,0.724837,0
11.1,0.0114194,0.725354,0
11.112,0.0112837,0.725862,0
11.124,0.0111481,0.726369,0
11.136,0.0110125,0.726876,0
11.148,0.0108769,0.727383,0
11.16,0.0107412,0.72789,0
11.172,0.0106056,0.728397,0
11.184,0.01047,0.728904,0
11.196,0.0103345,0.729402,0
11.208,0.010199,0.729899,0
11.22,0.0100635,0.730397,0
11.232,0.00992804,0.730895,0
11.244,0.00979255,0.731393,0
11.256,0.00965707,0.73189,0
11.268,0.00952161,0.732386,0
11.28,0.00938627,0.732874,0
11.292,0.00925092,0.733363,0
11.304,0.00911558,0.733852,0
11.316,0.00898024,0.73434,0
11.328,0.00884489,0.734829,0
11.34,0.00870955,0.735318,0
11.352,0.00857428,0.735803,0
11.364,0.00843911,0.736282,0
11.376,0.00830394,0.736762,0
11.388,0.00816879,0.737242,0
11.4,0.00803362,0.737722,0
11.412,0.00789845,0.738202,0
11.424,0.00776328,0.738682,0
11.436,0.00762824,0.739156,0
11.448,0.00749325,0.739627,0
11.46,0.00735827,0.740098,0
11.472,0.00722329,0.74057,0
11.484,0.00708831,0.741041,0
11.496,0.00695333,0.741512,0
11.508,0.00681835,0.741983,0
11.52,0.00668368,0.742447,0
11.532,0.00654907,0.74291,0
11.544,0.00641446,0.743373,0
11.556,0.00627985,0.743836,0
11.568,0.00614523,0.744298,0
11.58,0.00601062,0.744761,0
11.592,0.00587601,0.745224,0
11.604,0.00574147,0.745678,0
11.616,0.00560692,0.746132,0
11.628,0.00547238,0.746586,0
11.64,0.00533783,0.74704,0
11.652,0.00520329,0.747494,0
11.664,0.00506875,0.747948,0
11.676,0.00493457,0.7484,1.92277e-12
11.688,0.00480164,0.748847,1.0475e-11
11.7,0.00466871,0.749294,1.90272e-11
11.712,0.00453579,0.74974,2.75793e-11
11.724,0.00440286,0.750187,3.61315e-11
11.736,0.00426993,0.750634,4.46837e-11
11.748,0.004137,0.751081,5.32359e-11
11.76,0.00400271,0.751522,5.46272e-11
11.772,0.00386653,0.751957,4.6075e-11
11.784,0.00373035,0.752392,3.75228e-11
11.796,0.00359418,0.752826,2.89713e-11
11.808,0.003458,0.753261,2.04191e-11
11.82,0.00332181,0.753696,1.18669e-11
11.832,0.00318563,0.75413,3.31471e-12
11.844,0.00305879,0.754568,0
11.856,0.00293785,0.755007,0
11.868,0.00281692,0.755447,0
11.88,0.00269598,0.755886,0
11.892,0.00257505,0.756326,0
11.904,0.00245411,0.756765,0
11.916,0.00233318,0.757205,0
11.928,0.00217175,0.757601,0
11.94,0.00200061,0.757988,0
11.952,0.00182945,0.758374,0
11.964,0.00165829,0.75876,0
11.976,0.00148713,0.759147,0
11.988,0.00131597,0.759533,0
12,0.00114481,0.759919,0
